timestamp,value,stored_at
1581904802,24.43,17-02-2020
1581905702,24.43,17-02-2020
1581906601,24.43,17-02-2020
1581907501,24.43,17-02-2020
1581908401,24.43,17-02-2020
1581909301,24.43,17-02-2020
1581910201,24.43,17-02-2020
1581911101,24.43,17-02-2020
1581912001,24.43,17-02-2020
1581912901,24.43,17-02-2020
1581913801,24.43,17-02-2020
1581914701,24.43,17-02-2020
1581915601,24.43,17-02-2020
1581916502,24.43,17-02-2020
1581917401,24.43,17-02-2020
1581918302,24.43,17-02-2020
1581919201,24.43,17-02-2020
1581920101,24.43,17-02-2020
1581921001,24.43,17-02-2020
1581921901,24.43,17-02-2020
1581922802,24.43,17-02-2020
1581923701,24.43,17-02-2020
1581924602,24.43,17-02-2020
1581924820,24.43,17-02-2020
1581925501,24.43,17-02-2020
1581926402,24.43,17-02-2020
1581927302,24.43,17-02-2020
1581928201,24.41,17-02-2020
1581929101,24.41,17-02-2020
1581930002,24.41,17-02-2020
1581930902,24.41,17-02-2020
1581931801,24.44,17-02-2020
1581932701,24.44,17-02-2020
1581933601,24.44,17-02-2020
1581934501,24.44,17-02-2020
1581935401,24.47,17-02-2020
1581936301,24.47,17-02-2020
1581937201,24.47,17-02-2020
1581938101,24.47,17-02-2020
1581939001,24.46,17-02-2020
1581939901,24.46,17-02-2020
1581940802,24.46,17-02-2020
1581941701,24.46,17-02-2020
1581942601,24.46,17-02-2020
1581943501,24.46,17-02-2020
1581944401,24.46,17-02-2020
1581945302,24.46,17-02-2020
1581946202,24.465,17-02-2020
1581947101,24.465,17-02-2020
1581948001,24.465,17-02-2020
1581948901,24.46,17-02-2020
1581949801,24.46,17-02-2020
1581950702,24.46,17-02-2020
1581951601,24.46,17-02-2020
1581952501,24.46,17-02-2020
1581953401,24.455,17-02-2020
1581954302,24.455,17-02-2020
1581955201,24.455,17-02-2020
1581956101,24.455,17-02-2020
1581957001,24.455,17-02-2020
1581957901,24.455,17-02-2020
1581958802,24.455,17-02-2020
1581959702,24.455,17-02-2020
1581960602,24.455,17-02-2020
1581961502,24.455,17-02-2020
1581962401,24.455,17-02-2020
1581963301,24.455,17-02-2020
1581964202,24.455,17-02-2020
1581965101,24.455,17-02-2020
1581966002,24.455,17-02-2020
1581966901,24.455,17-02-2020
1581967802,24.455,17-02-2020
1581968701,24.455,17-02-2020
1581969602,24.455,17-02-2020
1581970501,24.455,17-02-2020
1581971402,24.455,17-02-2020
1581972301,24.455,17-02-2020
1581973201,24.455,17-02-2020
1581974102,24.455,17-02-2020
1581975001,24.455,17-02-2020
1581975902,24.455,17-02-2020
1581976801,24.455,18-02-2020
1581977702,24.455,18-02-2020
1581978601,24.455,18-02-2020
1581979502,24.455,18-02-2020
1581980401,24.455,18-02-2020
1581981301,24.455,18-02-2020
1581982201,24.455,18-02-2020
1581983102,24.455,18-02-2020
1581984001,24.455,18-02-2020
1581984901,24.455,18-02-2020
1581985802,24.455,18-02-2020
1581986702,24.455,18-02-2020
1581987602,24.455,18-02-2020
1581988501,24.455,18-02-2020
1581989401,24.455,18-02-2020
1581990301,24.455,18-02-2020
1581991202,24.455,18-02-2020
1581992102,24.455,18-02-2020
1581993002,24.455,18-02-2020
1581993901,24.455,18-02-2020
1581994801,24.455,18-02-2020
1581995701,24.455,18-02-2020
1581996601,24.455,18-02-2020
1581997502,24.455,18-02-2020
1581998402,24.455,18-02-2020
1581999301,24.455,18-02-2020
1582000201,24.455,18-02-2020
1582001102,24.455,18-02-2020
1582002002,24.455,18-02-2020
1582002901,24.455,18-02-2020
1582003802,24.455,18-02-2020
1582004701,24.455,18-02-2020
1582005601,24.455,18-02-2020
1582006501,24.455,18-02-2020
1582007402,24.455,18-02-2020
1582008301,24.455,18-02-2020
1582009201,24.455,18-02-2020
1582009875,24.455,18-02-2020
1582010102,24.455,18-02-2020
1582011001,24.455,18-02-2020
1582011901,24.455,18-02-2020
1582012801,24.455,18-02-2020
1582013701,24.455,18-02-2020
1582014601,24.455,18-02-2020
1582015502,24.455,18-02-2020
1582016402,24.455,18-02-2020
1582017301,24.455,18-02-2020
1582018201,24.455,18-02-2020
1582019101,24.455,18-02-2020
1582020002,24.535,18-02-2020
1582020901,24.535,18-02-2020
1582021802,24.535,18-02-2020
1582022701,24.535,18-02-2020
1582023601,24.535,18-02-2020
1582024502,24.535,18-02-2020
1582025401,24.54,18-02-2020
1582026302,24.54,18-02-2020
1582027201,24.54,18-02-2020
1582028102,24.54,18-02-2020
1582029001,24.54,18-02-2020
1582029901,24.54,18-02-2020
1582030802,24.54,18-02-2020
1582031701,24.54,18-02-2020
1582032602,24.52,18-02-2020
1582033501,24.52,18-02-2020
1582034401,24.52,18-02-2020
1582035301,24.52,18-02-2020
1582036203,24.5,18-02-2020
1582037101,24.5,18-02-2020
1582038002,24.5,18-02-2020
1582038901,24.5,18-02-2020
1582039801,24.495,18-02-2020
1582040702,24.495,18-02-2020
1582041601,24.495,18-02-2020
1582042502,24.495,18-02-2020
1582043402,24.495,18-02-2020
1582044302,24.495,18-02-2020
1582045201,24.495,18-02-2020
1582046102,24.495,18-02-2020
1582047002,24.495,18-02-2020
1582047902,24.495,18-02-2020
1582048801,24.495,18-02-2020
1582049702,24.495,18-02-2020
1582050601,24.495,18-02-2020
1582051501,24.495,18-02-2020
1582052402,24.495,18-02-2020
1582053301,24.495,18-02-2020
1582054202,24.495,18-02-2020
1582055102,24.495,18-02-2020
1582056001,24.495,18-02-2020
1582056902,24.495,18-02-2020
1582057801,24.495,18-02-2020
1582058701,24.495,18-02-2020
1582059602,24.495,18-02-2020
1582060501,24.495,18-02-2020
1582061402,24.495,18-02-2020
1582062301,24.495,18-02-2020
1582063201,24.495,19-02-2020
1582064102,24.495,19-02-2020
1582065001,24.495,19-02-2020
1582065901,24.495,19-02-2020
1582066802,24.495,19-02-2020
1582067702,24.495,19-02-2020
1582068602,24.495,19-02-2020
1582069502,24.495,19-02-2020
1582070402,24.495,19-02-2020
1582071301,24.495,19-02-2020
1582072201,24.495,19-02-2020
1582073102,24.495,19-02-2020
1582074002,24.495,19-02-2020
1582074901,24.495,19-02-2020
1582075802,24.495,19-02-2020
1582076701,24.495,19-02-2020
1582077602,24.495,19-02-2020
1582078501,24.495,19-02-2020
1582079401,24.495,19-02-2020
1582080301,24.495,19-02-2020
1582081202,24.495,19-02-2020
1582082102,24.495,19-02-2020
1582083001,24.495,19-02-2020
1582083901,24.495,19-02-2020
1582084802,24.495,19-02-2020
1582085701,24.495,19-02-2020
1582086601,24.495,19-02-2020
1582087501,24.495,19-02-2020
1582088402,24.495,19-02-2020
1582089301,24.495,19-02-2020
1582090202,24.495,19-02-2020
1582091101,24.495,19-02-2020
1582092002,24.495,19-02-2020
1582092901,24.495,19-02-2020
1582093801,24.495,19-02-2020
1582094701,24.495,19-02-2020
1582095601,24.495,19-02-2020
1582096501,24.495,19-02-2020
1582182917,24.465,20-02-2020
1582183802,24.465,20-02-2020
1582184702,24.465,20-02-2020
1582185602,24.465,20-02-2020
1582186501,24.465,20-02-2020
1582187402,24.45,20-02-2020
1582188301,24.45,20-02-2020
1582189202,24.45,20-02-2020
1582190101,24.45,20-02-2020
1582191002,24.46,20-02-2020
1582191901,24.46,20-02-2020
1582192801,24.46,20-02-2020
1582193702,24.46,20-02-2020
1582194602,24.465,20-02-2020
1582195502,24.465,20-02-2020
1582196402,24.465,20-02-2020
1582197301,24.465,20-02-2020
1582198202,24.48,20-02-2020
1582199101,24.48,20-02-2020
1582200002,24.48,20-02-2020
1582200901,24.48,20-02-2020
1582201803,24.48,20-02-2020
1582202701,24.48,20-02-2020
1582203601,24.48,20-02-2020
1582204501,24.48,20-02-2020
1582205401,24.48,20-02-2020
1582206301,24.48,20-02-2020
1582207202,24.48,20-02-2020
1582208102,24.48,20-02-2020
1582209001,24.465,20-02-2020
1582209902,24.465,20-02-2020
1582210802,24.465,20-02-2020
1582211701,24.465,20-02-2020
1582212601,24.475,20-02-2020
1582213501,24.475,20-02-2020
1582214402,24.475,20-02-2020
1582215301,24.475,20-02-2020
1582216201,24.475,20-02-2020
1582217101,24.475,20-02-2020
1582218002,24.475,20-02-2020
1582218901,24.475,20-02-2020
1582219801,24.475,20-02-2020
1582220701,24.475,20-02-2020
1582221602,24.475,20-02-2020
1582222502,24.475,20-02-2020
1582223402,24.475,20-02-2020
1582224301,24.475,20-02-2020
1582225201,24.475,20-02-2020
1582226101,24.475,20-02-2020
1582227002,24.475,20-02-2020
1582227901,24.475,20-02-2020
1582228801,24.475,20-02-2020
1582229702,24.475,20-02-2020
1582230602,24.475,20-02-2020
1582231501,24.475,20-02-2020
1582232402,24.475,20-02-2020
1582233301,24.475,20-02-2020
1582234202,24.475,20-02-2020
1582235101,24.475,20-02-2020
1582236001,24.475,21-02-2020
1582236902,24.475,21-02-2020
1582237801,24.475,21-02-2020
1582238701,24.475,21-02-2020
1582239601,24.475,21-02-2020
1582240501,24.475,21-02-2020
1582241401,24.475,21-02-2020
1582242301,24.475,21-02-2020
1582243202,24.475,21-02-2020
1582244101,24.475,21-02-2020
1582245002,24.475,21-02-2020
1582245901,24.475,21-02-2020
1582246801,24.475,21-02-2020
1582247701,24.475,21-02-2020
1582248602,24.475,21-02-2020
1582249502,24.475,21-02-2020
1582250402,24.475,21-02-2020
1582251301,24.475,21-02-2020
1582252202,24.475,21-02-2020
1582253101,24.475,21-02-2020
1582254001,24.475,21-02-2020
1582254902,24.475,21-02-2020
1582255802,24.475,21-02-2020
1582256701,24.475,21-02-2020
1582257601,24.475,21-02-2020
1582258501,24.475,21-02-2020
1582259401,24.475,21-02-2020
1582260301,24.475,21-02-2020
1582261201,24.475,21-02-2020
1582262101,24.475,21-02-2020
1582263001,24.475,21-02-2020
1582263902,24.475,21-02-2020
1582264802,24.475,21-02-2020
1582265701,24.475,21-02-2020
1582266601,24.475,21-02-2020
1582267501,24.475,21-02-2020
1582268401,24.475,21-02-2020
1582269302,24.475,21-02-2020
1582270202,24.475,21-02-2020
1582271101,24.475,21-02-2020
1582272002,24.475,21-02-2020
1582272901,24.475,21-02-2020
1582273801,24.475,21-02-2020
1582274701,24.475,21-02-2020
1582275602,24.475,21-02-2020
1582276501,24.475,21-02-2020
1582277401,24.475,21-02-2020
1582278301,24.475,21-02-2020
1582279201,24.475,21-02-2020
1582280101,24.475,21-02-2020
1582281002,24.475,21-02-2020
1582281902,24.475,21-02-2020
1582282802,24.475,21-02-2020
1582283701,24.475,21-02-2020
1582284601,24.475,21-02-2020
1582285501,24.475,21-02-2020
1582286401,24.475,21-02-2020
1582287302,24.475,21-02-2020
1582288201,24.475,21-02-2020
1582289102,24.475,21-02-2020
1582290002,24.475,21-02-2020
1582290901,24.475,21-02-2020
1582291802,24.475,21-02-2020
1582292701,24.475,21-02-2020
1582293602,24.475,21-02-2020
1582294501,24.475,21-02-2020
1582295401,24.475,21-02-2020
1582296302,24.475,21-02-2020
1582297202,24.475,21-02-2020
1582298101,24.475,21-02-2020
1582299001,24.475,21-02-2020
1582299901,24.475,21-02-2020
1582300801,24.475,21-02-2020
1582301701,24.475,21-02-2020
1582302602,24.475,21-02-2020
1582303502,24.475,21-02-2020
1582304402,24.475,21-02-2020
1582305301,24.475,21-02-2020
1582306201,24.475,21-02-2020
1582307101,24.475,21-02-2020
1582308001,24.475,21-02-2020
1582308901,24.475,21-02-2020
1582309801,24.475,21-02-2020
1582310701,24.475,21-02-2020
1582311601,24.475,21-02-2020
1582312502,24.475,21-02-2020
1582313401,24.475,21-02-2020
1582314301,24.475,21-02-2020
1582315202,24.475,21-02-2020
1582316101,24.475,21-02-2020
1582317001,24.475,21-02-2020
1582317901,24.475,21-02-2020
1582318801,24.475,21-02-2020
1582319702,24.475,21-02-2020
1582320601,24.475,21-02-2020
1582321501,24.475,21-02-2020
1582322401,24.475,22-02-2020
1582323301,24.475,22-02-2020
1582324201,24.475,22-02-2020
1582325102,24.475,22-02-2020
1582326002,24.475,22-02-2020
1582326901,24.475,22-02-2020
1582327802,24.475,22-02-2020
1582328701,24.475,22-02-2020
1582329601,24.475,22-02-2020
1582330501,24.475,22-02-2020
1582331401,24.475,22-02-2020
1582332302,24.475,22-02-2020
1582333202,24.475,22-02-2020
1582334102,24.475,22-02-2020
1582335001,24.475,22-02-2020
1582335901,24.475,22-02-2020
1582336801,24.475,22-02-2020
1582337701,24.475,22-02-2020
1582338601,24.475,22-02-2020
1582339502,24.475,22-02-2020
1582340401,24.475,22-02-2020
1582341301,24.475,22-02-2020
1582342201,24.475,22-02-2020
1582343101,24.475,22-02-2020
1582344001,24.475,22-02-2020
1582344902,24.475,22-02-2020
1582345802,24.475,22-02-2020
1582346701,24.475,22-02-2020
1582348502,24.475,22-02-2020
1582349401,24.475,22-02-2020
1582350301,24.475,22-02-2020
1582351201,24.475,22-02-2020
1582352102,24.475,22-02-2020
1582353001,24.475,22-02-2020
1582353902,24.475,22-02-2020
1582354802,24.475,22-02-2020
1582355701,24.475,22-02-2020
1582356601,24.475,22-02-2020
1582357502,24.475,22-02-2020
1582358402,24.475,22-02-2020
1582359301,24.475,22-02-2020
1582360201,24.475,22-02-2020
1582361101,24.475,22-02-2020
1582362001,24.475,22-02-2020
1582362901,24.475,22-02-2020
1582363802,24.475,22-02-2020
1582364702,24.475,22-02-2020
1582365601,24.475,22-02-2020
1582366501,24.475,22-02-2020
1582367401,24.475,22-02-2020
1582368301,24.475,22-02-2020
1582369202,24.475,22-02-2020
1582370101,24.475,22-02-2020
1582371001,24.475,22-02-2020
1582371901,24.475,22-02-2020
1582372802,24.475,22-02-2020
1582373701,24.475,22-02-2020
1582374601,24.475,22-02-2020
1582375502,24.475,22-02-2020
1582376402,24.475,22-02-2020
1582377302,24.475,22-02-2020
